name,status,nodeNumber,availabilityZone.id,availabilityZone.zone,availabilityZone.virtType,username,projectName,neutronManagementNetworkName,nodeGroups.0.id,nodeGroups.0.name,nodeGroups.0.nodeProcesses.0,nodeGroups.0.nodeProcesses.1,nodeGroups.0.nodeProcesses.2,nodeGroups.0.availabilityZone,nodeGroups.0.instances.0.instanceName,nodeGroups.0.instances.0.instanceId,nodeGroups.0.instances.0.internalIp,nodeGroups.0.instances.0.managementIp,nodeGroups.0.instances.0.id,nodeGroups.0.nodeGroupTemplateId,nodeGroups.0.count,nodeGroups.0.flavorId,nodeGroups.0.cpu,nodeGroups.0.ram,nodeGroups.0.disk,nodeGroups.1.id,nodeGroups.1.name,nodeGroups.1.nodeProcesses.0,nodeGroups.1.nodeProcesses.1,nodeGroups.1.nodeProcesses.2,nodeGroups.1.availabilityZone,nodeGroups.1.instances.0.instanceName,nodeGroups.1.instances.0.instanceId,nodeGroups.1.instances.0.internalIp,nodeGroups.1.instances.0.managementIp,nodeGroups.1.instances.0.id,nodeGroups.1.nodeGroupTemplateId,nodeGroups.1.count,nodeGroups.1.flavorId,nodeGroups.1.cpu,nodeGroups.1.ram,nodeGroups.1.disk,nodeGroups.2.id,nodeGroups.2.name,nodeGroups.2.nodeProcesses.0,nodeGroups.2.nodeProcesses.1,nodeGroups.2.availabilityZone,nodeGroups.2.instances.0.instanceName,nodeGroups.2.instances.0.instanceId,nodeGroups.2.instances.0.internalIp,nodeGroups.2.instances.0.managementIp,nodeGroups.2.instances.0.id,nodeGroups.2.nodeGroupTemplateId,nodeGroups.2.count,nodeGroups.2.flavorId,nodeGroups.2.cpu,nodeGroups.2.ram,nodeGroups.2.disk,realIp,nodeGroups.2.nodeProcesses.2
djgmq015,ACTIVE,3,f4f24bc9-5c6c-4880-a995-699489491f3d,HLW_HG4_Domain01,CAS,sztzyjy,hlw-海南省教育厅,jyt-131-0-24,b9656b69-d2f0-475b-b165-73e27c107fe6,rabbitmq-master-1-4e2bf,AMBARI,AMBARI_AGENT,RABBITMQ,HLW_HG4_Domain01,djgmq015-rabbitmq-master-1-4e2bf-0,0dfa2a58-11ed-4f6c-8949-776c4b561494,10.148.131.244,10.148.131.244,a8a9297e-9b5d-407d-9eff-e45562831fd6,92a4f229-781c-4fc0-b2a5-ab840b79116c,1,62d6b8bb-183e-4aa7-adb8-036519d49823,2,4096,100,3124ad4b-105d-4265-a75e-bca571bccb74,rabbitmq-master-2-ff878,AMBARI_AGENT,AMBARI_SLAVE,RABBITMQ,HLW_HG4_Domain01,djgmq015-rabbitmq-master-2-ff878-0,32c4d182-b8d9-496f-ab5b-9e1e4563eb97,10.148.131.133,10.148.131.133,a7329039-0d05-45b3-ac48-3f5d7a3dac8b,e70ad3fa-a191-42d4-a0f5-5f4291fddbea,1,62d6b8bb-183e-4aa7-adb8-036519d49823,2,4096,100,f489c84a-a5e5-40b5-b709-89f21c74a140,rabbitmq-core-1-455a0,AMBARI_AGENT,RABBITMQ,HLW_HG4_Domain01,djgmq015-rabbitmq-core-1-455a0-0,04f9063c-fe0c-48d3-9c69-1f65227b17d5,10.148.131.223,10.148.131.223,d896de00-20ae-447e-b8bf-f2a72b191d80,e31003bc-75cc-4048-b837-31676fd95596,1,62d6b8bb-183e-4aa7-adb8-036519d49823,2,4096,100,10.148.131.23,
djgmd016,ACTIVE,3,f4f24bc9-5c6c-4880-a995-699489491f3d,HLW_HG4_Domain01,CAS,sztzyjy,hlw-海南省教育厅,jyt-131-0-24,b59673ae-0cc8-438c-aef6-d7cf306d2db0,rabbitmq-core-1-b19b5,AMBARI_AGENT,RABBITMQ,,HLW_HG4_Domain01,djgmd016-rabbitmq-core-1-b19b5-0,5c463609-14c2-4238-b635-8c71755680f6,10.148.131.197,10.148.131.197,5a0e572d-b687-41f7-8bd9-18a7b93c40ff,a03daf9e-434d-457e-8a15-80aa15cad8fe,1,e41b192f-8e1d-4b61-9d4e-9607f02f2f1c,4,8192,100,085c410e-6d06-4b2b-be25-adccc982eeba,rabbitmq-master-1-7df34,AMBARI,AMBARI_AGENT,RABBITMQ,HLW_HG4_Domain01,djgmd016-rabbitmq-master-1-7df34-0,be8ebca6-93de-4f3d-a2af-c17671e849b1,10.148.131.88,10.148.131.88,b465eb0d-7aa0-4a88-bff7-cafdbfcabd82,dc13acf7-c894-4452-a209-2e74004dec4b,1,e41b192f-8e1d-4b61-9d4e-9607f02f2f1c,4,8192,100,f52e8464-f720-4e48-aa01-3d044f586b4b,rabbitmq-master-2-b45a7,AMBARI_AGENT,AMBARI_SLAVE,HLW_HG4_Domain01,djgmd016-rabbitmq-master-2-b45a7-0,849ca06b-3d82-4605-afcf-0112a39ae64d,10.148.131.87,10.148.131.87,66c1139e-6870-41ae-a433-7ba536daff85,2cb0c14d-97cb-4540-8e0f-9755f010c903,1,e41b192f-8e1d-4b61-9d4e-9607f02f2f1c,4,8192,100,10.148.131.22,RABBITMQ
djgmq013,ACTIVE,3,f4f24bc9-5c6c-4880-a995-699489491f3d,HLW_HG4_Domain01,CAS,sztzyjy,hlw-海南省教育厅,jyt-131-0-24,503c078c-7a22-46c3-925a-7a7a9e95f2ed,rabbitmq-master-1-4791a,AMBARI,AMBARI_AGENT,RABBITMQ,HLW_HG4_Domain01,djgmq013-rabbitmq-master-1-4791a-0,ec06adbe-1777-483c-8618-6cff1a114a6d,10.148.131.178,10.148.131.178,f56cea24-6730-40fb-965f-fc9d4f097bdf,1253a2b8-9456-497f-abea-8818170de294,1,2ab9156e-04fe-4b17-95d9-911d0df7ab39,8,16384,100,6f97bc29-ca96-4060-a5cd-1df928a381c3,rabbitmq-master-2-75416,AMBARI_AGENT,AMBARI_SLAVE,RABBITMQ,HLW_HG4_Domain01,djgmq013-rabbitmq-master-2-75416-0,52289b9b-d261-477f-83bd-92b64ba33d8c,10.148.131.52,10.148.131.52,a15cc5fc-a367-4d3c-911a-881a6c274a62,1c70ec67-702f-42de-a655-58789b1f5661,1,2ab9156e-04fe-4b17-95d9-911d0df7ab39,8,16384,100,97a77254-4d3b-44b5-b5ac-51cf91874adc,rabbitmq-core-1-3ec56,AMBARI_AGENT,RABBITMQ,HLW_HG4_Domain01,djgmq013-rabbitmq-core-1-3ec56-0,a0e24ff2-7fbe-4f57-9156-d7bd86a8de91,10.148.131.39,10.148.131.39,e949e6eb-f5e8-4a9e-ae84-4ca0ea0f6382,00c740f2-f2fd-4f7e-8336-b5d1d3bd9e16,1,2ab9156e-04fe-4b17-95d9-911d0df7ab39,8,16384,100,10.148.131.21,
djgmq014,ACTIVE,3,f4f24bc9-5c6c-4880-a995-699489491f3d,HLW_HG4_Domain01,CAS,sztzyjy,hlw-海南省教育厅,jyt-131-0-24,fdafeb10-e901-4b4e-9382-7d4a1e5a1cb0,rabbitmq-master-1-9b089,AMBARI,AMBARI_AGENT,RABBITMQ,HLW_HG4_Domain01,djgmq014-rabbitmq-master-1-9b089-0,65d94768-928a-453c-b785-eba877eb50cf,10.148.131.208,10.148.131.208,d466cb58-4839-4a9b-bf12-4169e9735290,774c2971-798c-49ce-bbbb-25bba071d5d9,1,2ab9156e-04fe-4b17-95d9-911d0df7ab39,8,16384,100,0369689a-57dc-4239-bccf-748a6188a7ec,rabbitmq-master-2-ea347,AMBARI_AGENT,AMBARI_SLAVE,RABBITMQ,HLW_HG4_Domain01,djgmq014-rabbitmq-master-2-ea347-0,1ace2f41-dabd-48bd-af9c-32eb607a9d3c,10.148.131.117,10.148.131.117,6c8ccc53-4fe5-4f94-a35e-873c333d4544,38e61b39-59ae-4cf8-943f-a02cfb033c88,1,2ab9156e-04fe-4b17-95d9-911d0df7ab39,8,16384,100,5bbb1043-879b-4293-b37d-b772030456e0,rabbitmq-core-1-002b7,AMBARI_AGENT,RABBITMQ,HLW_HG4_Domain01,djgmq014-rabbitmq-core-1-002b7-0,dca30170-6b7a-46a7-aafa-cbc947ad6664,10.148.131.149,10.148.131.149,f368269e-e034-471b-98b6-965d19b5a74e,e6eef0a5-d34d-4875-8218-e91f54ab4725,1,2ab9156e-04fe-4b17-95d9-911d0df7ab39,8,16384,100,10.148.131.20,
djgmq011,ACTIVE,3,f4f24bc9-5c6c-4880-a995-699489491f3d,HLW_HG4_Domain01,CAS,sztzyjy,hlw-海南省教育厅,jyt-131-0-24,ef5baa3d-b875-40fc-ab12-9cb346d6f31a,rabbitmq-master-2-1e8a8,AMBARI_AGENT,AMBARI_SLAVE,RABBITMQ,HLW_HG4_Domain01,djgmq011-rabbitmq-master-2-1e8a8-0,fc76c295-05d9-44ca-bbd9-9f84dc44019a,10.148.131.50,10.148.131.50,45844301-7866-4329-95c1-ce0b6bc5108b,13484cab-8af0-4ac3-b109-120c48c050de,1,2ab9156e-04fe-4b17-95d9-911d0df7ab39,8,16384,100,e647370f-5aac-4aa7-a265-a394bb71cc43,rabbitmq-core-1-290b4,AMBARI_AGENT,RABBITMQ,,HLW_HG4_Domain01,djgmq011-rabbitmq-core-1-290b4-0,efbc4d7a-7765-4eb8-9fa8-a9118c5fe398,10.148.131.46,10.148.131.46,4538b13d-4cc4-4eff-b08b-d1acfa5fdf16,a8b38e8a-82d8-43c3-b86e-24c733b72789,1,2ab9156e-04fe-4b17-95d9-911d0df7ab39,8,16384,100,b7be9df7-6b79-4f2f-804e-946b64d18b30,rabbitmq-master-1-34db8,AMBARI,AMBARI_AGENT,HLW_HG4_Domain01,djgmq011-rabbitmq-master-1-34db8-0,0a0b4b28-8972-4544-95a9-f2614edf03fe,10.148.131.91,10.148.131.91,328a7905-62b2-4a35-a35e-54c0482c1e1b,2e850d5a-a27e-4fb7-ad61-cbc7f985c35b,1,2ab9156e-04fe-4b17-95d9-911d0df7ab39,8,16384,100,10.148.131.19,RABBITMQ
djgmq012,ACTIVE,3,f4f24bc9-5c6c-4880-a995-699489491f3d,HLW_HG4_Domain01,CAS,sztzyjy,hlw-海南省教育厅,jyt-131-0-24,e682804b-c993-4913-9e65-2c80c4485a86,rabbitmq-master-1-fa341,AMBARI,AMBARI_AGENT,RABBITMQ,HLW_HG4_Domain01,djgmq012-rabbitmq-master-1-fa341-0,14b39f30-e595-44a4-96d1-82a617dd7436,10.148.131.136,10.148.131.136,3990bbd8-33ef-4a9a-9ab5-a31eec512a9a,02a4773e-51d3-4cc8-a47e-cf1410958afb,1,2ab9156e-04fe-4b17-95d9-911d0df7ab39,8,16384,100,60b84249-95ac-4424-a580-279a84e7add3,rabbitmq-master-2-8aefe,AMBARI_AGENT,AMBARI_SLAVE,RABBITMQ,HLW_HG4_Domain01,djgmq012-rabbitmq-master-2-8aefe-0,615a87ab-9a9f-4b61-974b-fed1f2276c8a,10.148.131.148,10.148.131.148,78d475c9-4cee-49b2-a80f-0529c1dd0700,2b64bb34-da81-401c-ad91-b09bccd2fec4,1,2ab9156e-04fe-4b17-95d9-911d0df7ab39,8,16384,100,50ad8f79-7454-4b12-a556-69e9e2b2e01a,rabbitmq-core-1-cf597,AMBARI_AGENT,RABBITMQ,HLW_HG4_Domain01,djgmq012-rabbitmq-core-1-cf597-0,2f8595f3-04da-4008-8bfe-175c65e31013,10.148.131.99,10.148.131.99,3729dcba-88f8-4f7e-a82d-7690b1befcc4,27fb5742-29d8-4429-8c55-b2070cc0762f,1,2ab9156e-04fe-4b17-95d9-911d0df7ab39,8,16384,100,10.148.131.18,
djgmq009,ACTIVE,3,f4f24bc9-5c6c-4880-a995-699489491f3d,HLW_HG4_Domain01,CAS,sztzyjy,hlw-海南省教育厅,jyt-131-0-24,1dea6544-8d58-47ad-a620-0e913952347d,rabbitmq-master-1-822f4,AMBARI,AMBARI_AGENT,RABBITMQ,HLW_HG4_Domain01,djgmq009-rabbitmq-master-1-822f4-0,f8418f0a-f837-4f39-b980-c4a587f018d5,10.148.131.162,10.148.131.162,5a62299c-51fc-4dd8-8341-bd923eacd106,de26acb6-836e-4aca-96fb-de956dece9c8,1,2ab9156e-04fe-4b17-95d9-911d0df7ab39,8,16384,100,0851900d-9615-4929-9441-3ab4c159e385,rabbitmq-master-2-10546,AMBARI_AGENT,AMBARI_SLAVE,RABBITMQ,HLW_HG4_Domain01,djgmq009-rabbitmq-master-2-10546-0,f729e062-9e70-44cc-9cae-201dce6a1340,10.148.131.147,10.148.131.147,313dbe90-a46f-4058-9495-350b998f2fb4,f59fde9a-0165-4358-8650-1833ee03e87f,1,2ab9156e-04fe-4b17-95d9-911d0df7ab39,8,16384,100,f3793007-ff60-47ad-94d5-8533ae9657c0,rabbitmq-core-1-61852,AMBARI_AGENT,RABBITMQ,HLW_HG4_Domain01,djgmq009-rabbitmq-core-1-61852-0,e5c115c8-6662-4ba4-8f56-98bca7be0d99,10.148.131.222,10.148.131.222,632e4e2d-96bb-4952-b6d2-ebaf11dfc2bb,5d74d958-992c-4133-b907-75f62f6dfd89,1,2ab9156e-04fe-4b17-95d9-911d0df7ab39,8,16384,100,10.148.131.17,
djgmq010,ACTIVE,3,f4f24bc9-5c6c-4880-a995-699489491f3d,HLW_HG4_Domain01,CAS,sztzyjy,hlw-海南省教育厅,jyt-131-0-24,3e266564-5c91-40ea-a326-696be017092f,rabbitmq-master-1-cdfc2,AMBARI,AMBARI_AGENT,RABBITMQ,HLW_HG4_Domain01,djgmq010-rabbitmq-master-1-cdfc2-0,620bdec7-431f-4c7b-8347-c38ecbf72666,10.148.131.34,10.148.131.34,3f555993-748b-464a-b727-e038ff332154,6ae164a0-8ec9-4159-ba72-c6db562d569f,1,2ab9156e-04fe-4b17-95d9-911d0df7ab39,8,16384,100,fce1992f-fcbd-4c77-84ea-12533535756c,rabbitmq-master-2-05d6d,AMBARI_AGENT,AMBARI_SLAVE,RABBITMQ,HLW_HG4_Domain01,djgmq010-rabbitmq-master-2-05d6d-0,94a20a74-2a6d-4dfa-9f20-a6882b1ec864,10.148.131.153,10.148.131.153,7530c984-8783-4cd3-95ad-f4643fa246ba,251d8acc-f430-4be2-ac67-0e0003931d00,1,2ab9156e-04fe-4b17-95d9-911d0df7ab39,8,16384,100,a278d082-5cab-4795-82e4-8116578ab897,rabbitmq-core-1-666be,AMBARI_AGENT,RABBITMQ,HLW_HG4_Domain01,djgmq010-rabbitmq-core-1-666be-0,3874f2cb-4992-4e44-bfcb-a189c7e4c2d7,10.148.131.65,10.148.131.65,af0bce7e-7256-49f5-8478-5eaf3ebbba40,7a8d1f2c-7133-480c-9f43-c5fa872b4615,1,2ab9156e-04fe-4b17-95d9-911d0df7ab39,8,16384,100,10.148.131.16,
djgmq006,ACTIVE,3,f4f24bc9-5c6c-4880-a995-699489491f3d,HLW_HG4_Domain01,CAS,sztzyjy,hlw-海南省教育厅,jyt-131-0-24,2c3cfe28-a73d-4d0f-ad1c-acfb506673c8,rabbitmq-master-1-afb75,AMBARI,AMBARI_AGENT,RABBITMQ,HLW_HG4_Domain01,djgmq006-rabbitmq-master-1-afb75-0,14b201f0-a578-4383-97c7-6b78113aeac0,10.148.131.202,10.148.131.202,3a95a3ef-e8df-45c9-b958-3e8123bf9e1a,74d88970-9b57-4f11-b28b-b1eeb7ce8b8e,1,2ab9156e-04fe-4b17-95d9-911d0df7ab39,8,16384,100,857c6adc-5c7e-470e-a206-0b8bae95b804,rabbitmq-master-2-ee99b,AMBARI_AGENT,AMBARI_SLAVE,RABBITMQ,HLW_HG4_Domain01,djgmq006-rabbitmq-master-2-ee99b-0,4ee7dab0-3d97-4eb6-a1f6-075db23840f1,10.148.131.152,10.148.131.152,a0e24126-d115-448c-b6b5-68277342ea1f,a91ac689-6158-405d-8170-0af4029113bb,1,2ab9156e-04fe-4b17-95d9-911d0df7ab39,8,16384,100,033ffdf7-3a13-4f65-9ae0-9c8d574cddae,rabbitmq-core-1-1f5a9,AMBARI_AGENT,RABBITMQ,HLW_HG4_Domain01,djgmq006-rabbitmq-core-1-1f5a9-0,362f1684-13da-4bd6-ae2f-0e6e3b05958c,10.148.131.189,10.148.131.189,5050b1e7-63e6-4aaa-802c-37913d93dbfd,848a0f54-b070-42fe-a992-82080a4e2cc6,1,2ab9156e-04fe-4b17-95d9-911d0df7ab39,8,16384,100,10.148.131.15,
djgmq007,ACTIVE,3,f4f24bc9-5c6c-4880-a995-699489491f3d,HLW_HG4_Domain01,CAS,sztzyjy,hlw-海南省教育厅,jyt-131-0-24,7a6791ed-1f8a-4f6b-8e16-05973bbf4966,rabbitmq-master-1-4e063,AMBARI,AMBARI_AGENT,RABBITMQ,HLW_HG4_Domain01,djgmq007-rabbitmq-master-1-4e063-0,ff70b6e1-5629-4e6b-8484-88e66aee0599,10.148.131.251,10.148.131.251,acf21130-aec9-41df-a3e3-d17e611fe7dd,9a166090-66d7-47f6-bc1d-d3d0da05b7a1,1,2ab9156e-04fe-4b17-95d9-911d0df7ab39,8,16384,100,e0bad37d-6c63-4f2d-8c16-a00ee16aebcf,rabbitmq-master-2-92da9,AMBARI_AGENT,AMBARI_SLAVE,RABBITMQ,HLW_HG4_Domain01,djgmq007-rabbitmq-master-2-92da9-0,34c3ec86-45d8-4104-ad03-8d6b8d0343c6,10.148.131.126,10.148.131.126,06ec8ac0-9dff-4fbe-89bd-1e5d306ab843,b1e647d4-6c78-4f7a-8ef9-31f95aa176c4,1,2ab9156e-04fe-4b17-95d9-911d0df7ab39,8,16384,100,307831fa-9470-475f-9ab3-e628bb68814e,rabbitmq-core-1-72e14,AMBARI_AGENT,RABBITMQ,HLW_HG4_Domain01,djgmq007-rabbitmq-core-1-72e14-0,c5527a25-baae-42a8-b4a4-eb3064846c6c,10.148.131.188,10.148.131.188,8b0cfaad-ea85-4a8a-a6e0-0b3414b8c7b9,a049e839-8884-4376-8bed-f738caee1f4c,1,2ab9156e-04fe-4b17-95d9-911d0df7ab39,8,16384,100,10.148.131.13,
djgmq004,ACTIVE,3,f4f24bc9-5c6c-4880-a995-699489491f3d,HLW_HG4_Domain01,CAS,sztzyjy,hlw-海南省教育厅,jyt-131-0-24,f0fea826-53fe-4d7a-959b-0a57091e1e33,rabbitmq-master-2-e2d42,AMBARI_AGENT,AMBARI_SLAVE,RABBITMQ,HLW_HG4_Domain01,djgmq004-rabbitmq-master-2-e2d42-0,e4cb9c8e-32ca-425a-bd91-67f3c131fa5b,10.148.131.229,10.148.131.229,0e93a33f-7292-4554-acc5-36c0d316d8a1,6103b8b1-3f7f-4c6c-a028-14419806ace3,1,2ab9156e-04fe-4b17-95d9-911d0df7ab39,8,16384,100,d128fbc8-0756-4c16-ae2c-a98ef7ed08bc,rabbitmq-core-1-c0f78,AMBARI_AGENT,RABBITMQ,,HLW_HG4_Domain01,djgmq004-rabbitmq-core-1-c0f78-0,b251bdbc-9b15-4676-8f35-9369827428be,10.148.131.233,10.148.131.233,987ec827-53fe-4388-baa6-309f3b1b3372,a914a437-54c2-4545-9a80-c4e478698144,1,2ab9156e-04fe-4b17-95d9-911d0df7ab39,8,16384,100,e043dcf3-085f-46c2-8378-1c61061ca643,rabbitmq-master-1-6cf75,AMBARI,AMBARI_AGENT,HLW_HG4_Domain01,djgmq004-rabbitmq-master-1-6cf75-0,ba794144-7bf0-467e-bda0-a9b96c50f02a,10.148.131.151,10.148.131.151,4531d9bb-9a0e-4578-9431-306cf0f1f3a4,d78dee37-9af0-4218-87fd-f0914dbd4184,1,2ab9156e-04fe-4b17-95d9-911d0df7ab39,8,16384,100,10.148.131.10,RABBITMQ
djgmq002,ACTIVE,3,f4f24bc9-5c6c-4880-a995-699489491f3d,HLW_HG4_Domain01,CAS,sztzyjy,hlw-海南省教育厅,jyt-131-0-24,9a834f2a-0079-4428-8603-d2d2329f8f19,rabbitmq-master-2-60b29,AMBARI_AGENT,AMBARI_SLAVE,RABBITMQ,HLW_HG4_Domain01,djgmq002-rabbitmq-master-2-60b29-0,e235e121-cd32-4a1b-9158-98aa5ca9a7ad,10.148.131.249,10.148.131.249,580e6928-25dc-4efa-89d6-e86468cd70b1,3ef02163-7199-41d0-8573-012fcf2ba0ce,1,8e02330e-14bc-4e72-9cf5-e4feb8e3f96b,4,12288,100,be18ac3c-d42d-44e0-a69c-0d54b0b4c455,rabbitmq-core-1-29f09,AMBARI_AGENT,RABBITMQ,,HLW_HG4_Domain01,djgmq002-rabbitmq-core-1-29f09-0,1e02dcb4-6112-4f09-acbd-8d6eeba0e982,10.148.131.215,10.148.131.215,04ffb52a-acb2-4886-9d0c-a7dd8bc7ade0,edd16981-1489-4d94-afe4-28260bd7a769,1,8e02330e-14bc-4e72-9cf5-e4feb8e3f96b,4,12288,100,073ccab0-ea37-4d0a-8a5a-178005a4571f,rabbitmq-master-1-6ac8a,AMBARI,AMBARI_AGENT,HLW_HG4_Domain01,djgmq002-rabbitmq-master-1-6ac8a-0,a235834a-f346-438b-ad59-e1228d932baf,10.148.131.224,10.148.131.224,c9269bcb-8c5c-4861-ab04-ef598a975826,d7ddadca-4222-4e6e-9585-5c893f86a1ad,1,8e02330e-14bc-4e72-9cf5-e4feb8e3f96b,4,12288,100,10.148.131.9,RABBITMQ
djgmq001,ACTIVE,3,f4f24bc9-5c6c-4880-a995-699489491f3d,HLW_HG4_Domain01,CAS,sztzyjy,hlw-海南省教育厅,jyt-131-0-24,7e5cb87f-4e46-452a-a634-f90dc6236e2a,rabbitmq-core-1-67193,AMBARI_AGENT,RABBITMQ,,HLW_HG4_Domain01,djgmq001-rabbitmq-core-1-67193-0,118077d4-890a-43b1-ac26-5ebe77a36cdf,10.148.131.200,10.148.131.200,5c424539-641a-46ec-9386-dff1c25d1ef3,54b8ae34-8765-4cef-9503-e5e7a1ce2990,1,2ab9156e-04fe-4b17-95d9-911d0df7ab39,8,16384,100,6f3684b7-ea98-4b33-b023-ca817bdfc5b2,rabbitmq-master-1-99228,AMBARI,AMBARI_AGENT,RABBITMQ,HLW_HG4_Domain01,djgmq001-rabbitmq-master-1-99228-0,4dc4a197-a314-4eb1-9d4a-55887cb11464,10.148.131.14,10.148.131.14,32d6c234-0c46-404e-bc45-72044e29f377,bc6b2e7d-4b1c-4a29-8b65-62f81e979ecb,1,2ab9156e-04fe-4b17-95d9-911d0df7ab39,8,16384,100,385c9f11-b632-453a-8e9c-04c19c70c6fe,rabbitmq-master-2-25fa3,AMBARI_AGENT,AMBARI_SLAVE,HLW_HG4_Domain01,djgmq001-rabbitmq-master-2-25fa3-0,ee7db15c-346f-4c97-9f90-7d08cbede5d6,10.148.131.56,10.148.131.56,f1563f0b-4ed9-407a-b763-f44b8e82569e,e7f7027f-2d8a-4016-a3a8-4f5dce5ac757,1,2ab9156e-04fe-4b17-95d9-911d0df7ab39,8,16384,100,10.148.131.8,RABBITMQ
djgmq003,ACTIVE,3,f4f24bc9-5c6c-4880-a995-699489491f3d,HLW_HG4_Domain01,CAS,sztzyjy,hlw-海南省教育厅,jyt-131-0-24,0b5bd7c8-2753-44ca-9a4d-c5c4f6c5a128,rabbitmq-master-1-cf213,AMBARI,AMBARI_AGENT,RABBITMQ,HLW_HG4_Domain01,djgmq003-rabbitmq-master-1-cf213-0,9c60fdfe-5dbf-4b3d-b5e9-61676ac6e118,10.148.131.141,10.148.131.141,3905841b-707c-45cd-a72c-7fee56fd2cb9,eaf075ad-0f17-4054-84e9-e7e775b0594c,1,7fd29119-0bb9-4417-a1b7-5a0cf10d3d28,4,15360,300,67497c5e-e7c9-4995-8104-c81d93646f04,rabbitmq-master-2-137b5,AMBARI_AGENT,AMBARI_SLAVE,RABBITMQ,HLW_HG4_Domain01,djgmq003-rabbitmq-master-2-137b5-0,032afba4-282a-40af-92d1-5716899e3342,10.148.131.217,10.148.131.217,0e2d0e8b-2c8b-42fc-8590-53b8e4db8fd1,e9fc3d2d-a65e-47c5-a5b8-68f326a808c8,1,7fd29119-0bb9-4417-a1b7-5a0cf10d3d28,4,15360,300,9921789b-6012-4e99-8c0a-c920891ff4c7,rabbitmq-core-1-9fe38,AMBARI_AGENT,RABBITMQ,HLW_HG4_Domain01,djgmq003-rabbitmq-core-1-9fe38-0,a9f224eb-daf6-44ee-b728-6baa1f0b17fc,10.148.131.242,10.148.131.242,23cd49ce-0f5b-4810-b54a-d0a85045a762,ee6ef3b2-82c0-4518-a19d-afb2d5078549,1,7fd29119-0bb9-4417-a1b7-5a0cf10d3d28,4,15360,300,10.148.131.3,
